,gene,global_bin,present,avg_exp
15568,Gm48796,0.9891071468022138,0.0,0.0
15569,Gm48801,1.0,0.0,0.0
15570,Gm48803,1.0,0.0,0.0
15571,Igsf9b,0.2581628548688966,0.19357023524630873,0.22185292299094678
15572,Spata19,0.9959510917472354,0.0,0.0
15573,Gm48901,0.9996898196045789,0.0,0.0
15574,Gm48902,1.0,0.0,0.0
15575,Opcml,0.5675516210406205,0.8352372781866619,1.9675367251996332
15576,Gm15606,0.9996897189293451,0.0,0.0
15577,Gm48091,0.7159176686052015,0.0,0.0
15578,Ntm,0.7812581881988502,0.7703977965412924,2.529489467898864
15579,Gm15520,0.9779096094109034,0.0,0.0
15580,Gm15521,0.9993778381932682,0.0,0.0
15581,Gm47677,1.0,0.0,0.0
15582,Gm30933,0.997199356363952,0.0,0.0
15583,Snx19,0.3804232500619497,0.0,0.0
15584,Gm47716,1.0,0.0,0.0
15585,Gm31013,0.9993774686978462,0.0,0.0
15586,Adamts15,0.6340148340843172,0.01828690116042805,0.47716480061355654
15587,Adamts8,0.7563077276675441,0.0,0.0
15588,Gm29724,0.9436802617331377,0.0,0.0
15589,Zbtb44,0.4305606084636819,0.0,0.0
15590,Gm17508,0.9975118081256658,0.0,0.0
15591,St14,0.9975119092749583,0.0,0.0
15592,Aplp2,0.5809250880517948,0.9878990382444576,0.8208977719635642
15593,4930517E14Rik,0.9853765303164559,0.0,0.0
15594,Prdm10,0.18062042537393888,0.025872578678827834,0.1685523018565558
15595,Nfrkb,0.5207688739933872,0.0,0.0
15596,Tmem45b,0.9962680707555762,0.0,0.0
15597,4930434F21Rik,0.9978205580821939,0.0,0.0
15598,Gm31408,0.9968906208272797,0.0,0.0
15599,Gm47436,1.0,0.0,0.0
15600,Barx2,0.566244297204137,0.32853208109450494,0.8061870933978222
15601,Gm31497,0.9981329855077893,0.0,0.0
15602,Gm47465,0.998135124499393,0.0,0.0
15603,Arhgap32,0.634598618705804,1.0,1.42591769916939
15604,Kcnj5,1.0,0.0,0.0
15605,Gm39317,0.941186935276981,0.0,0.0
15606,Kcnj1,1.0,0.0,0.0
15607,Fli1,0.9380546486439708,0.0,0.0
15608,Gm27201,0.9996886259990067,0.0,0.0
15609,Gm47680,0.9996886259990067,0.0,0.0
15610,Ets1,0.8250724822464547,0.0,0.0
15611,Gm27240,1.0,0.0,0.0
15612,Gm3331,1.0,0.0,0.0
15613,Gm27162,1.0,0.0,0.0
15614,Gm27166,0.9987560386285003,0.0,0.0
15615,Gm32171,0.999376909185604,0.0,0.0
15616,Gm47775,1.0,0.0,0.0
15617,Gm47777,1.0,0.0,0.0
15618,Gm47778,1.0,0.0,0.0
15619,Gm47784,1.0,0.0,0.0
15620,Gm47785,0.9987544598734239,0.0,0.0
15621,Gm27164,1.0,0.0,0.0
15622,7630403G23Rik,0.9993772519980133,0.0,0.0
15623,Gm47858,0.9996886270010115,0.0,0.0
15624,Kirrel3,0.5720960203661455,0.6288887885492392,1.995409310977317
