,gene,global_bin,present,avg_exp
0,Xkr4,0.5361376438746924,0.7045992115637318,0.6411048381490279
1,Gm1992,0.4193270005176481,0.778975032851511,0.6415367440464503
2,Gm19938,0.29807183873847465,0.6149802890932983,0.5157312944275416
3,Gm37381,0.9940645907302159,0.0,0.0
4,Rp1,0.9515003978015482,0.0,0.0
5,Sox17,0.9982518566640582,0.0,0.0
6,Gm37587,1.0,0.0,0.0
7,Gm37323,0.9971997997622175,0.0,0.0
8,Mrpl15,0.37874463923207047,0.8956636005256241,0.4645408385444785
9,Lypla1,0.3061946575617421,0.6657030223390276,0.5542768376818799
10,Tcea1,0.369719890546227,0.8699080157687253,0.40485882196898126
11,Rgs20,0.5742857179300074,0.7826544021024966,1.4025404044334286
12,Gm16041,0.984675226648771,0.0,0.0
13,Atp6v1h,0.3955449047555034,0.9003942181340342,0.3515374521559771
14,Oprk1,0.5905315024060483,0.48199737187910646,1.2738659596258466
15,Npbwr1,0.8962644078435128,0.012614980289093298,0.787131957163853
16,Rb1cc1,0.4484687638108861,0.8893561103810775,0.3465334768603765
17,4732440D04Rik,0.2852765776130052,0.5245729303547964,0.41440607303716015
18,Alkal1,0.9835676092140434,0.0,0.0
19,St18,0.6884485253473008,0.08909329829172141,2.3274574873171714
20,Pcmtd1,0.41712912006019226,0.8283837056504599,0.3932074431119359
21,Gm26901,0.36668122970346384,0.16977660972404732,0.36186426873983135
22,Gm30414,0.9993077144963303,0.0,0.0
23,Sntg1,0.5938991650457351,0.614454664914586,0.8231479413530405
24,Rrs1,0.45430314660903964,0.961892247043364,0.4681503049842559
25,Adhfe1,0.5510704058770047,0.047043363994743764,0.3907822686714978
26,2610203C22Rik,0.911538593651072,0.0,0.0
27,Vxn,0.5453736028645957,0.6883048620236532,0.9713085313895624
28,Gm29520,1.0,0.0,0.0
29,Mybl1,0.46029418857073323,0.09461235216819973,0.3214379484156816
30,Vcpip1,0.30412582572899277,0.755059132720105,0.3200238967054587
31,1700034P13Rik,0.7623599909351407,0.0,0.0
32,Sgk3,0.29239452320503573,0.4932982917214192,0.47027723250165326
33,Mcmdc2,0.2574919263657366,0.34007884362680685,0.3435049756999856
34,Snhg6,0.525237693433877,0.9713534822601839,0.6426162669280753
35,Tcf24,0.989177794103446,0.0,0.0
36,Ppp1r42,0.8967325664197853,0.0,0.0
37,Gm15818,0.998611813066478,0.0,0.0
38,Cops5,0.3940248585431324,0.9498028909329829,0.452229187118788
39,Cspp1,0.4850507442790481,0.9245729303547963,0.41777270319332294
40,Arfgef1,0.4755646812388913,0.9655716162943496,0.3320911635109036
41,Cpa6,0.6992882817282005,0.04152431011826544,1.5547707505844666
42,Prex2,0.6108502147021592,0.6105124835742444,1.3963122633121452
43,A830018L16Rik,0.6484247844769231,0.6935611038107753,1.7311986703862554
44,Gm17644,0.9968462549277266,0.0,0.0
45,Gm29663,1.0,0.0,0.0
46,Sulf1,0.8587122813978628,0.05229960578186597,2.2980723538128065
47,Slco5a1,0.5626926731094278,0.11852825229960579,0.6428895165811083
48,Gm29283,0.9898873655954578,0.0,0.0
49,Prdm14,0.9993063621035461,0.0,0.0
50,Ncoa2,0.5458040744152085,0.9487516425755584,0.5547614255812761
51,Gm29570,0.7652146699218415,0.0,0.0
52,Tram1,0.45595496898805843,0.9385019710906701,0.5692725938187815
53,Lactb2,0.44479391746968167,0.9124835742444152,0.6224153143560376
54,Xkr9,0.9972092830063286,0.0,0.0
55,Eya1,0.9601918873008025,0.00630749014454665,0.9217743464632029
56,Gm9947,0.5919479976304282,0.07674113009198424,0.6254289784188607
57,Msc,0.8657787900631382,0.0,0.0
58,Trpa1,0.9570813412478769,0.0,0.0
59,Kcnb2,0.6135625433361056,0.7327201051248358,1.1138427083685603
60,Terf1,0.2898961311461309,0.6436268068331144,0.42700761777605445
61,Sbspon,0.8656813877562324,0.0,0.0
62,4930444P10Rik,0.4991570906698119,0.08909329829172143,0.481050373766744
63,Rpl7,0.43047329921441413,0.6028909329829171,0.5252332448275236
64,Rdh10,0.2551124958899155,0.7718791064388961,0.35025932258494297
65,Gm28095,0.9006214098314064,0.0,0.0
66,Stau2,0.4430090991944497,0.7109067017082785,0.3117087716355966
67,Gm7568,0.8043240471160235,0.0,0.0
68,Ube2w,0.5172174221701537,0.9419185282522995,0.498261753142208
69,Eloc,0.4524655203032717,0.7923784494086727,0.49342081995873466
70,D030040B21Rik,0.9787453931938318,0.0,0.0
71,Tmem70,0.6073841359352941,0.9802890932982917,0.7866850995612635
72,Ly96,0.8364202788617651,0.0,0.0
73,Gm28376,0.82910126998641,0.03758212877792379,0.9571350613709642
74,Jph1,0.7941572179998664,0.05992115637319317,1.1730465073135705
75,Gm28783,1.0,0.0,0.0
76,Gdap1,0.4316382302530404,0.8628120893561104,0.36437947815148286
77,Gm28784,0.9023464042931023,0.0,0.0
78,Pi15,0.8998091043229104,0.008409986859395532,0.7968794824673999
79,Gm28154,0.6820956863031148,0.029172141918528256,0.534619003753682
80,Gm16070,0.34535903201837603,0.39421813403416556,0.6145035512984143
81,Crispld1,0.5390320711063308,0.23153745072273324,0.702631282425813
82,Gm28153,0.32804176628040593,0.16793692509855457,0.4662655969923838
83,Gm28756,0.4113293969445434,0.7390275952693823,0.6323977808697445
84,Crisp4,0.9986195892104632,0.0,0.0
85,Defb18,1.0,0.0,0.0
