,gene,global_bin,present,avg_exp
0,Xkr4,0.7626572964245293,0.8330033003300329,1.3107008373313285
1,Gm1992,0.3916660016517601,0.9745874587458746,0.5670449840142817
2,Gm19938,0.520926497774051,0.8320132013201319,0.9218547269858322
3,Gm37381,0.9908092934799552,0.0,0.0
4,Rp1,0.9210389294497346,0.0,0.0
5,Sox17,1.0,0.0,0.0
6,Gm37587,1.0,0.0,0.0
7,Gm37323,0.9986798679867985,0.0,0.0
8,Mrpl15,0.4150664889320442,0.8828382838283828,0.6188650788786352
9,Lypla1,0.26998506981246223,0.7904290429042904,0.4861209722339128
10,Tcea1,0.479552665505861,0.933003300330033,0.31983131489763883
11,Rgs20,0.41029467652831036,0.621122112211221,0.8606219944917652
12,Gm16041,0.9824390607451263,0.0,0.0
13,Atp6v1h,0.39905602272931623,0.6881188118811881,0.5102897998580689
14,Oprk1,0.4295466781717039,0.5092409240924092,0.7769178141721658
15,Npbwr1,0.901408821467468,0.0,0.0
16,Rb1cc1,0.42912320809193877,0.9636963696369638,0.3686145150127027
17,4732440D04Rik,0.2716065748946891,0.3811881188118812,0.42384451584939836
18,Alkal1,0.97722355737494,0.0,0.0
19,St18,0.7491197560097139,0.05049504950495049,1.483432079492963
20,Pcmtd1,0.4395173219710551,0.8933993399339932,0.46748134482487824
21,Gm26901,0.38419315230642104,0.12310231023102311,0.4581723375442394
22,Gm30414,0.9995599559955994,0.0,0.0
23,Sntg1,0.8032800891395883,0.8178217821782178,1.31163761994293
24,Rrs1,0.2795802860289034,0.23828382838283832,0.6383021542936685
25,Adhfe1,0.564987671061367,0.005280528052805281,0.4204838147019818
26,2610203C22Rik,0.8802319745432274,0.0,0.0
27,Vxn,0.5675217435809837,0.4673267326732674,0.9498736015800213
28,Gm29520,1.0,0.0,0.0
29,Mybl1,0.47631051404497415,0.0,0.0
30,Vcpip1,0.5066237590729961,0.9544554455445544,0.5414276025838514
31,1700034P13Rik,0.803140139601091,0.0,0.0
32,Sgk3,0.3191125089418154,0.4841584158415842,0.4665117176676271
33,Mcmdc2,0.2620180491482493,0.502970297029703,0.35519289838917584
34,Snhg6,0.6500758343107457,0.994059405940594,0.7946054568170395
35,Tcf24,0.9965154413069994,0.0,0.0
36,Ppp1r42,0.8202338088753258,0.0,0.0
37,Gm15818,0.9907896782522617,0.0,0.0
38,Cops5,0.4322289378378492,0.9118811881188117,0.5489663531055053
39,Cspp1,0.6851727542349034,0.8366336633663365,0.919526886126321
40,Arfgef1,0.3327154958300105,0.4303630363036304,0.3571664708490192
41,Cpa6,0.8471266320225306,0.09075907590759075,2.8143222037692475
42,Prex2,0.5124251713675346,0.3326732673267327,1.3844013784467992
43,A830018L16Rik,0.5610984411092992,0.4389438943894389,1.8840340425893305
44,Gm17644,0.9956153888770172,0.0,0.0
45,Gm29663,1.0,0.0,0.0
46,Sulf1,0.7430836188571862,0.08250825082508251,1.6245243625543844
47,Slco5a1,0.546617291861784,0.06765676567656766,0.5700369341692051
