,index,gene,global_bin,present,avg_exp
71,2382,Astn2,0.5566028138019423,0.7763114483668756,1.2708519690144366
72,2392,Frmd3,0.5693859459577336,0.7819201583635764,1.1541510732582692
73,2401,Sh3gl2,0.506751934922848,0.7383701748597823,0.8108368506909076
74,2427,Patj,0.5105801210498606,0.7505773672055427,0.9626201534804932
75,2441,Ak4,0.6479599889252414,0.23886506103596172,0.8814578005716435
76,2568,Rims3,0.7090949049484598,0.7957769712966017,1.785777444874978
77,2625,Hpca,0.7586096564069352,0.7865390960079182,1.8321968457883253
78,2632,Marcksl1,0.5704591500203529,0.2481029363246453,1.1445490146791242
79,2700,Tmem50a,0.5151409572951446,0.7482678983833718,0.8993725826335669
80,2773,Efhd2,0.604951407863356,0.7756516001319697,1.5597679648413019
81,2845,Kcnab2,0.5025984677914092,0.7664137248432861,1.0858583791271623
82,2855,Tprgl,0.5200784241872256,0.789838337182448,1.1945062674214633
83,2914,Cdk14,0.7061724093136839,0.7885186407126361,1.4644796431661051
84,2924,Steap2,0.5211788971109584,0.6321346090399209,1.2433036420292838
85,2926,Zfp804b,0.5413322764639297,0.4364896073903002,2.961054322427201
86,2942,Sema3a,0.5219631199124505,0.5206202573408116,1.2878530368839984
87,2950,Cacna2d1,0.8470157179065477,0.5994721214120753,3.578164011110595
88,2951,Sema3c,0.6449985150255448,0.29066314747608046,1.7423317007645773
89,2965,Lhfpl3,0.5678032027942235,0.7806004618937645,1.3877189068704183
90,3041,Nat8l,0.6497585064723634,0.6611679313757837,1.5470189491811834
91,3095,Lgi2,0.5051950628802128,0.3662157703728143,1.4486629298000246
92,3124,Phox2b,0.929000098742806,0.2629495216100297,3.1070713451284457
93,3128,Atp8a1,0.6843203625905745,0.7654239524909272,1.5923338731670533
94,3170,Adgrl3,0.5527874267749595,0.7980864401187726,0.9355816429853165
95,3374,Rph3a,0.7443822521409831,0.6941603431210821,2.342022924077435
96,3395,Atp2a2,0.6718899721526592,0.7947871989442428,1.1587407820602489
97,3443,Tmem132d,0.584265085993848,0.2263279445727483,1.8967635147077717
98,3488,Rhbdd2,0.5318156902750545,0.7528868360277137,1.0187351706155667
99,3573,Fscn1,0.6167583987396303,0.7947871989442428,1.0563360474383
100,3617,Mtus2,0.5838114642755226,0.79115803365226,1.3519569482205356
101,3632,Medag,0.6329778215566686,0.22896733751237214,0.8794796951663482
102,3650,Peg10,0.527370033406834,0.36720554272517325,1.5169680075299534
103,3664,Ndufa4,0.5202722394966633,0.5443747937974266,1.2078719040637727
104,3683,Cadps2,0.569648844295061,0.20191355988122733,1.6319334674188084
105,3692,Grm8,0.5023940310334128,0.6882217090069285,2.2385939094138925
106,3884,Tacr1,0.5816854595991691,0.27581656219069617,1.244233875014665
107,3942,Copg1,0.583726806017696,0.7974265918838668,1.1124425256680226
108,3984,9530026P05Rik,0.6552523168054488,0.280105575717585,1.998565142004382
109,3988,Tafa1,0.5145982111627694,0.4041570438799076,2.1395050262830813
110,4009,Chl1,0.6631286700790859,0.7792807654239525,1.9473514695750485
111,4011,Cntn4,0.6018954222118484,0.7096667766413725,2.42260931826937
112,4039,Atp2b2,0.7174707050080357,0.7205542725173211,1.1590657855815656
113,4042,Syn2,0.5778080087793243,0.7815902342461235,0.900592892719851
114,4118,Eno2,0.6268873239845064,0.792477730122072,1.393887502167963
115,4135,Vamp1,0.6606519580811474,0.5915539425932037,1.9592057177331523
