,gene,score
431,1700071M16Rik,0.07230467953611783
432,1700072B07Rik,0.08963262089124967
433,1700072G22Rik,0.04865471851606874
434,1700072O05Rik,0.0566124504233043
435,1700074H08Rik,0.08405623767618058
436,1700074P13Rik,0.014654001845185644
437,1700080C20Rik,0.0
438,1700080G11Rik,0.0578609042431148
439,1700080N15Rik,0.1655493288600261
440,1700080O16Rik,0.02981086235874395
441,1700081B01Rik,0.12445037646794452
442,1700081H04Rik,0.02552913019481547
443,1700081N11Rik,0.10633417530424494
444,1700082M22Rik,0.08373595993639418
445,1700083H02Rik,0.0
446,1700084C06Rik,0.1672351374069264
447,1700084D21Rik,0.008806342282840059
448,1700084E18Rik,0.07972084070790939
449,1700084F23Rik,0.061496723606032845
450,1700084M14Rik,0.0
451,1700085C21Rik,0.08178309430072497
452,1700085D07Rik,0.13867514410878495
453,1700086D15Rik,0.08466059597908308
454,1700086O06Rik,0.12989426177284194
455,1700086P04Rik,0.10661662461091884
456,1700087I21Rik,0.15313840823998076
457,1700087M22Rik,0.10990160377384717
458,1700088E04Rik,0.14498161181752187
459,1700092C02Rik,0.0014379399765187865
460,1700092C10Rik,0.009025916498150138
461,1700092C17Rik,0.02000520558040473
462,1700092E19Rik,0.011227672424150589
463,1700092K14Rik,0.08306467170712735
464,1700092M07Rik,0.06017902222778935
465,1700093J21Rik,0.13116577848152122
466,1700093K21Rik,0.08667507260669352
467,1700094D03Rik,0.11812712351886459
468,1700094J05Rik,0.09567413748200101
469,1700094M23Rik,0.11545979140930278
470,1700094M24Rik,0.0
471,1700095A13Rik,0.06852587948799158
472,1700095A21Rik,0.08292165511854124
473,1700095B10Rik,0.05157571271283928
474,1700095J03Rik,0.12213815184178205
475,1700095J07Rik,0.057608875465599264
476,1700095J12Rik,0.060887392468858936
477,1700095K22Rik,0.0
478,1700096J18Rik,0.14089684858899057
479,1700096K18Rik,0.11373797180180054
480,1700097N02Rik,0.02772848307331972
481,1700099I09Rik,0.057481157981255894
482,1700100I10Rik,0.10107502616832911
483,1700100L14Rik,0.06113601584089658
484,1700101I11Rik,0.1007941217459311
485,1700101I19Rik,0.0523444255277948
486,1700101O22Rik,0.10742736918217441
487,1700102H20Rik,0.08870778276564478
488,1700102P08Rik,0.10629616569959559
489,1700104B16Rik,0.06197744757079353
490,1700104L18Rik,0.0
491,1700105G05Rik,0.01699966405338862
492,1700105P06Rik,0.10100878738003409
493,1700106O07Rik,0.0
494,1700108F19Rik,0.05207942751761072
495,1700108J01Rik,0.07734406179910716
496,1700108N06Rik,0.0
497,1700108N11Rik,0.0
498,1700109G14Rik,0.09055408304115668
499,1700109G15Rik,0.1517083793001815
500,1700109H08Rik,0.13163636238282275
501,1700109I08Rik,0.06324849541216988
502,1700109K24Rik,0.31033971295293483
503,1700110C19Rik,0.07931781679259883
504,1700110I01Rik,0.09787575383007405
505,1700110I07Rik,0.11784277129372558
506,1700110K17Rik,0.13026134376108436
507,1700111E14Rik,0.20352822418807853
508,1700111N16Rik,0.07605547431748913
509,1700112D23Rik,0.15162095934986938
510,1700112H15Rik,0.06045890657657026
511,1700112J05Rik,0.06470230653241953
512,1700112J16Rik,0.13722798211414386
513,1700112K13Rik,0.030199298540299874
514,1700112M02Rik,0.10020798869616772
515,1700113A16Rik,0.09808676715500171
516,1700113B09Rik,0.05038972015899199
517,1700113H08Rik,0.2584433979135633
518,1700116B05Rik,0.04492792342170353
519,1700116H05Rik,0.004160329125596187
520,1700119H24Rik,0.06692100370654137
521,1700119I11Rik,0.06699328600813212
522,1700120B22Rik,0.08065822260358424
523,1700120C14Rik,0.13407375143850658
524,1700120C18Rik,0.08909383093911878
525,1700120E14Rik,0.07920525294154114
526,1700120G07Rik,0.08494763302809007
527,1700120G11Rik,0.05436823332191896
528,1700120K04Rik,0.06958284178571177
529,1700120O09Rik,0.41571888331959456
530,1700121C08Rik,0.09048430599129756
531,1700121L03Rik,0.0947219779961824
532,1700121L16Rik,0.05511706722612986
533,1700121N20Rik,0.010768962675415732
534,1700122C19Rik,0.01168009501149515
535,1700122D07Rik,0.011588518216437993
536,1700122E12Rik,0.061116178805788755
537,1700122H20Rik,0.052956149070678006
538,1700122O11Rik,0.05563901141949319
539,1700123J17Rik,0.08687630528721217
540,1700123K08Rik,0.07908494954787978
541,1700123L14Rik,0.055130050618948656
542,1700123M08Rik,0.1391367503762712
543,1700123O12Rik,0.14999907040106236
544,1700123O20Rik,0.14410541616845646
545,1700123O21Rik,0.05674081086438667
546,1700124L16Rik,0.12892978891612997
547,1700124M09Rik,0.0
548,1700125G02Rik,0.08635220655084119
549,1700125G22Rik,0.07586072399655708
550,1700125H03Rik,0.05145712847665114
551,1700125H20Rik,0.27419945960588205
552,1700126A01Rik,0.0
553,1700126G02Rik,0.14334659430864066
554,1700126H18Rik,0.046561308282428486
555,1700127F24Rik,0.0
556,1700128A07Rik,0.04874784236046288
557,1700128E19Rik,0.029220492605797944
558,1700128I11Rik,0.0
559,1700129C05Rik,0.0
560,1700129L04Rik,0.021751343568240843
561,1810006J02Rik,0.07097070529971855
562,1810007C17Rik,0.0
563,1810007D17Rik,0.1291089816454889
564,1810008B01Rik,0.07120846917503197
565,1810008I18Rik,0.07235098704618781
566,1810009A15Rik,0.09795828185981574
567,1810009J06Rik,0.044207476999392495
568,1810010H24Rik,0.17756245588682137
569,1810010K12Rik,0.04098257877019696
570,1810012K08Rik,0.06748895692415546
571,1810012K16Rik,0.06676503887172236
572,1810013D15Rik,0.0643320886938096
573,1810013L24Rik,0.27931706469011564
574,1810014P07Rik,0.058372888559499035
575,1810019D21Rik,0.034551901820071375
576,1810019N24Rik,0.09574201795932635
577,1810020O05Rik,0.09611428987102452
578,1810021B22Rik,0.11124847605622319
579,1810024B03Rik,0.11514813130983312
580,1810026B05Rik,0.1785199740529681
581,1810028F09Rik,0.022224114111379083
582,1810030O07Rik,0.14960989258983998
583,1810034E14Rik,0.18583344787683664
584,1810035K13Rik,0.0
585,1810037I17Rik,0.3249617402719022
586,1810041H14Rik,0.08177931004089636
587,1810044D09Rik,0.08620626110554165
588,1810044K17Rik,0.0
589,1810046K07Rik,0.09614379447130493
590,1810049I09Rik,0.0002880050164419033
591,1810049J17Rik,0.04382345531210087
592,1810053B23Rik,0.08430934385163152
593,1810055G02Rik,0.12222897259490817
594,1810058I24Rik,0.20614975002232075
595,1810058N15Rik,0.00538253607102146
596,1810059C17Rik,0.07630307653369442
597,1810059H22Rik,0.11390221083270513
598,1810062G17Rik,0.07280538785369887
599,1810062O18Rik,0.12814677520392895
600,1810063I02Rik,0.07302053857796295
601,1810064F22Rik,0.06163512112000201
602,1810065E05Rik,0.0
603,1810073O08Rik,0.13286127482299254
604,2010001A14Rik,0.25798449741034524
605,2010001K21Rik,0.06865601366362142
606,2010001M07Rik,0.054752053011107325
607,2010003K11Rik,0.039091988798754695
608,2010007H06Rik,0.27753512196382235
609,2010009K17Rik,0.0970439731200044
610,2010013B24Rik,0.13285980805368017
611,2010016I18Rik,0.052821161051004185
612,2010103J01Rik,0.05539428936418408
613,2010106C02Rik,0.0519042527295576
614,2010106E10Rik,0.07018107130184623
615,2010106G04Rik,0.059238675694232
616,2010109A12Rik,0.12058869470386538
617,2010110E17Rik,0.08737374711497606
618,2010110G14Rik,0.08094289609291475
619,2010110K18Rik,0.05894982300275203
